804,7081326
1001,6838676
1001,6839631
1186,7017676
1186,5049141
1186,6562686
1186,6342910
1186,5049021
1365,6852602
1365,6852772
1365,6356590
1365,6854803
2048,6201481
2048,5905538
2048,7091470
23659,6715421
23659,7342429
5025768,5897942
5024618,5897942
23659,5897942
5024755,5897942
5025768,7259296
23659,7259296
948527,7259296
2135952,4918190
5024241,4918190
26466,4918190
26466,4916388
2136268,4916388
2242348,4916388
5578734,4916388
5024241,4916388
7344500,4916388
5023194,4916388
5580034,5578477
2135690,5578477
5580426,5578477
5578381,5578477
5579925,5578477
5579035,5578477
1550364,5578477
5025313,5578477
5579688,5578477
5579561,5578477
5580200,5578477
5578415,5578477
5579567,5578477
6123186,5578477
5580724,5578477
26558,5578477
5579845,5578477
5579078,5578477
5579338,5578477
5579346,5578477
5578835,5578477
5579231,5578477
5579000,5578477
2136034,5578477
5578612,5578477
5579767,5578477
5579640,5578477
5025953,5706765
5807814,5706765
5805098,5706765
6510107,5706765
156927,5706765
7343108,7243500
7342854,7243500
5027080,7243500
5898123,7243500
5805458,7243500
7241746,7243500
5804948,7243500
1239711,7243500
5805859,7243500
6830118,7243500
5803818,7243500
5808427,7243500
7343789,7243500
7343663,7243500
7342770,7243500
5023797,7243500
7342265,7243500
780614,7243500
5027296,7243500
5898080,7243500
7124836,7243500
6124279,7243500
5804276,7243500
7125367,7243500
156927,7243500
5805089,5706324
156927,5706324
7124836,5706324
7124826,5706324
1239711,5706324
7344130,5025085
156933,5025085
1240326,5025085
5898510,5025085
2135970,5025085
5898927,5025085
1237173,5025085
5807928,5025085
157118,5025085
4884929,5025085
5804489,5025085
1237839,5025085
2136019,5025085
7243219,5025085
6509653,5025085
5807318,5025085
2284249,5025085
2299870,5025085
2242145,5025085
5578351,5025085
5898876,5025085
6509986,7028055
5579301,7028055
156933,7028055
5579017,7028055
2284249,7028055
5579520,5025850
2135970,5025850
156933,5025850
1238471,5025850
7242092,5025850
1237839,5025850
2136019,5025850
5807928,5025850
2284249,5025850
5898876,5025850
5025850,5900957
156933,5900957
6032512,5805757
6509634,5805757
156933,5805757
6032525,5805757
5578351,5805757
7344720,5805757
7344401,5805757
156933,4998288
5808001,5804820
6124411,5804820
156934,5804820
1236998,5804820
6124166,5804820
5805200,5804820
5022098,5804820
2242323,5804820
6123415,5804820
7344665,5804820
1238431,5804820
5578916,5804820
5022507,5804820
6123947,5804820
6830123,5804820
7342892,5804820
5026352,5804820
6123317,5804820
5808054,5804820
5806394,5804820
1237179,5804820
5578307,5804820
5025101,5804820
5026144,5804820
5806048,5804820
5804901,5804820
5578987,5804820
7241838,5804820
1239798,5804820
5807607,5804820
5026040,5804820
7342457,5804820
1548539,5804820
5805764,5192094
156936,5192094
6989547,5192094
7124531,5192094
7342269,5192094
5023901,5192094
7344640,7343564
6269023,7343564
5804579,7343564
5579845,7343564
7342406,7343564
156936,7343564
5806283,7343564
5898061,7343564
5898256,7343564
7241592,7343564
2242229,7343564
781398,7343564
7345044,7343564
5024408,7343564
7344697,7343564
6830426,7343564
2299870,7343564
5579295,7343564
156936,7028191
7344640,6989547
5805764,6989547
5807013,6989547
156936,6989547
7344041,6989547
7124496,6989547
7124531,6989547
7125075,6989547
7125332,6989547
7342269,6989547
156974,6547202
5898499,5805589
2242181,5805589
1549203,5805589
5898390,5805589
2242458,5805589
5024027,5805589
158238,5805589
1239464,5805589
5023277,5805589
156974,5805589
2242366,5805589
7344831,5805589
5807808,5805589
5025474,5805589
6122693,5805589
2135768,5805589
1238489,5805589
5024347,5805589
7343451,5805589
6123750,5805589
1238503,5805589
5027304,5805589
5022062,5805589
6123507,5805589
1240698,5805589
1238503,5024027
1239464,5024027
5027304,5024027
5023277,5024027
156974,5024027
7344432,5024027
6830801,5024027
1238610,5024027
2135768,5024027
1238489,5024027
1240698,5024027
2242366,5024027
157766,7342885
2242408,7342885
5022062,7342885
5027055,7342885
5805236,7342885
5807221,7342885
157496,7342885
156985,7342885
5022014,7342885
5027096,5022014
157410,5022014
5804129,5022014
1549319,5022014
2242408,5022014
5808461,5022014
5022062,5022014
5807826,5022014
7343157,5022014
7344789,5022014
157496,5022014
156985,5022014
158010,5022014
5898619,5022014
5806339,5807422
4884370,5807422
7343640,5807422
5806756,5807422
5026597,5807422
5807014,5807422
5807911,5807422
1238188,5807422
7124910,5807422
5898934,5807422
157496,5807422
156985,5807422
7343291,5807422
5897794,5807422
5804485,5807422
7343180,5807422
5804365,5807422
5807313,5807422
157142,5807422
6123357,5807422
7344479,5807422
5804256,5807422
2242408,5807422
5897834,5807422
5898868,5807422
2241782,5807422
5804023,5807422
7342717,5807422
7343516,5023455
7344828,5023455
7344517,5023455
7344025,5023455
1549319,5023455
1239468,5023455
5024886,5023455
156985,5023455
5027034,5023455
5806876,5023455
7344703,5023455
2242438,5804178
1549319,5804178
7345021,5804178
5807122,5804178
5027096,5804178
1707812,5804178
5804453,5804178
5807143,5804178
1240236,5804178
7343157,5804178
156985,5804178
5022014,5804178
5898947,5804178
7343180,5804178
5808461,5804178
2242255,5804178
5807826,5804178
2299870,5804178
1238119,5804178
2241896,5804178
2242408,5804178
7343090,5804178
7343101,5804178
1549319,5804633
5898375,5804633
7342728,5804633
7344015,5804633
2242451,5804633
7242525,5804633
157982,5804633
5804835,5804633
1237156,5804633
7342258,5804633
156985,5804633
1240379,5804633
5022014,5804633
2242117,5804633
5804485,5804633
5808461,5804633
2136144,5804633
5807313,5804633
2135762,5804633
5807826,5804633
6123357,5804633
7343709,5804633
5023455,5804633
1240418,5804633
7342182,5804633
2241896,5804633
2242408,5804633
7342189,5804633
5806339,5805873
6124427,5805873
4884370,5805873
5898264,5805873
7343640,5805873
6124059,5805873
7344544,5805873
5804835,5805873
5806756,5805873
5026597,5805873
5807014,5805873
5807911,5805873
5898790,5805873
7342885,5805873
7124910,5805873
5805236,5805873
7342900,5805873
5898934,5805873
6509750,5805873
157496,5805873
156985,5805873
1549246,5805873
5807422,5805873
5897794,5805873
7342403,5805873
5804485,5805873
7243211,5805873
5804365,5805873
6509519,5805873
5807313,5805873
5023443,5805873
5804885,5805873
157142,5805873
5807577,5805873
7342684,5805873
6123357,5805873
7344479,5805873
5804256,5805873
7343846,5805873
2242408,5805873
5897834,5805873
7343090,5805873
5025651,5805873
2241782,5805873
5804023,5805873
5804028,5805873
6123650,7241937
1549319,7241937
7242247,7241937
157709,7241937
2241935,7241937
7344529,7241937
7344789,7241937
5027096,7241937
2135709,7241937
7344432,7241937
5805748,7241937
157237,7241937
156985,7241937
5022014,7241937
157509,7241937
7344453,7241937
5808461,7241937
5805522,7241937
6123101,7241937
5021923,7241937
7342180,7241937
2242408,7241937
7243377,7241937
7342194,7241937
2136051,7241937
5804406,7241937
5805815,7241937
7344381,7241937
5022588,7241937
1236989,7241937
7343111,7342870
4884370,7342870
5803924,7342870
7124376,7342870
7342885,7342870
5807014,7342870
7124910,7342870
5805873,7342870
7343409,7342870
6509750,7342870
157496,7342870
156985,7342870
7343291,7342870
5022014,7342870
5807422,7342870
5897794,7342870
5023443,7342870
7343462,7342870
2242408,7342870
5027055,7342870
5807221,7342870
2136446,7342870
5897794,5803924
5807814,5803924
7343111,5803924
7343462,5803924
7343409,5803924
5023443,5803924
6509750,5803924
157496,5803924
156985,5803924
2136446,5803924
1239879,5027055
7124423,5027055
5898289,5027055
157496,5027055
156985,5027055
5806650,5027055
7125151,5027055
7344139,5806758
157709,5806758
7344147,5806758
1237012,5806758
1237019,5806758
5804059,5806758
7344159,5806758
2136096,5806758
5804079,5806758
5806131,5806758
2136121,5806758
7342154,5806758
2136144,5806758
5023827,5806758
7342165,5806758
5898326,5806758
7344214,5806758
2136152,5806758
2136154,5806758
5804129,5806758
5804133,5806758
2300006,5806758
2300007,5806758
5898342,5806758
7342182,5806758
5023854,5806758
5804151,5806758
7344249,5806758
7125124,5806758
5898377,5806758
5025937,5806758
5804178,5806758
1237156,5806758
7344293,5806758
6269094,5806758
7342246,5806758
6830248,5806758
6269100,5806758
5806253,5806758
2136238,5806758
5808315,5806758
2136260,5806758
5021894,5806758
5806283,5806758
5898447,5806758
7241937,5806758
7344339,5806758
5808346,5806758
5806301,5806758
5804256,5806758
2136290,5806758
5021923,5806758
5804259,5806758
5806314,5806758
2136299,5806758
5808363,5806758
7344363,5806758
5808367,5806758
157945,5806758
5806336,5806758
5806339,5806758
5808387,5806758
1548552,5806758
7241994,5806758
5021965,5806758
948508,5806758
157982,5806758
7342368,5806758
948513,5806758
5898535,5806758
5022014,5806758
7342398,5806758
5804353,5806758
5026114,5806758
5804354,5806758
7342406,5806758
5808457,5806758
5804365,5806758
5808461,5806758
5806423,5806758
5806437,5806758
7342442,5806758
2136430,5806758
5022062,5806758
1548661,5806758
2136437,5806758
7342457,5806758
5898619,5806758
2136446,5806758
948610,5806758
2136452,5806758
5806470,5806758
7342474,5806758
5806481,5806758
2136467,5806758
948640,5806758
7344544,5806758
2136482,5806758
5804453,5806758
6830501,5806758
7342503,5806758
7342506,5806758
1548718,5806758
7342514,5806758
1239479,5806758
5804485,5806758
7342536,5806758
5026254,5806758
5806544,5806758
5806565,5806758
158187,5806758
7344624,5806758
5024248,5806758
7342592,5806758
5898753,5806758
5898767,5806758
7342611,5806758
5898774,5806758
1237528,5806758
5024283,5806758
1239585,5806758
5898790,5806758
5804591,5806758
5026352,5806758
7344688,5806758
5806644,5806758
5806651,5806758
7344718,5806758
5898837,5806758
5804633,5806758
5026402,5806758
5806692,5806758
158329,5806758
7344762,5806758
7342715,5806758
7342723,5806758
7342725,5806758
5022348,5806758
6124175,5806758
5806742,5806758
5806746,5806758
5898907,5806758
5898912,5806758
5804723,5806758
7344828,5806758
5026497,5806758
5898947,5806758
5806789,5806758
5898950,5806758
7344840,5806758
7344842,5806758
7344848,5806758
7342801,5806758
5806805,5806758
1239768,5806758
5806809,5806758
7242459,5806758
7342818,5806758
1239798,5806758
7242503,5806758
7342861,5806758
7242525,5806758
5804835,5806758
5026597,5806758
7342887,5806758
5806895,5806758
7344952,5806758
5806910,5806758
1239889,5806758
7344978,5806758
7344979,5806758
5806932,5806758
7342936,5806758
5804897,5806758
781164,5806758
1239919,5806758
7345009,5806758
5806966,5806758
7345021,5806758
6122368,5806758
6124427,5806758
7345038,5806758
5807000,5806758
5807007,5806758
7343016,5806758
7343033,5806758
1549246,5806758
6831057,5806758
4879315,5806758
5022678,5806758
7343067,5806758
